,data_pregao,cod_acao,nome_emp,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,qtd_negocios,vol_financeiro,perc_fechamento,perc_max
175711,2022-08-29,A2MR34,AMYRIS INC,14.73,14.73,14.73,14.73,4400,6481200,0.0,-0.0
175717,2022-08-29,ABBV34,ABBVIE,683.0,683.0,683.0,683.0,60,4098000,0.0,-0.0
175721,2022-08-29,ABUD34,AB INBEV,41.76,41.76,41.76,41.76,40,171210,0.0,-0.0
175728,2022-08-29,AHEB6,SPTURIS,20.0,20.0,20.0,20.0,700,1400000,0.0,-0.0
175734,2022-08-29,ALSO3,ALIANSCSONAE,17.93,18.14,17.67,17.93,1311800,-2147483648,0.0,2.5909592061741926
175738,2022-08-29,AMAR3,LOJAS MARISA,2.64,2.69,2.6,2.64,2593500,687223600,0.0,3.3457249070631967
175769,2022-08-29,B1RF34,BROADRIDGE F,217.14,217.14,217.14,217.14,40,868560,0.0,-0.0
175780,2022-08-29,BAER39,US AEROSPACE,26.33,26.33,26.33,26.33,53740,141500050,0.0,-0.0
175782,2022-08-29,BAUH4,EXCELSIOR,79.9,79.9,79.9,79.9,1200,9588000,0.0,-0.0
175795,2022-08-29,BCWV39,MSCIGLMIVOLF,48.45,48.45,48.45,48.45,1490,7233580,0.0,-0.0
175809,2022-08-29,BEWA39,MSCIAUSTRALI,37.55,37.55,37.55,37.55,28610,107453080,0.0,-0.0
175815,2022-08-29,BEWW39,MSCI MEXICO,57.84,57.84,57.84,57.84,19870,114957000,0.0,-0.0
175816,2022-08-29,BEWZ39,MSCI BRAZIL,54.24,54.24,54.24,54.24,12790,69372960,0.0,-0.0
175817,2022-08-29,BFCG39,FT NAT GAS,70.0,70.0,70.0,70.0,100,700000,0.0,-0.0
175822,2022-08-29,BHDV39,BKR CORE HDV,52.01,52.01,52.01,52.01,1000,5201000,0.0,-0.0
175831,2022-08-29,BIEV39,EUROPE ETF,42.95,42.95,42.95,42.95,20,85900,0.0,-0.0
175833,2022-08-29,BIJH39,CORE MIDCAP,62.58,62.58,62.58,62.58,19050,119271220,0.0,-0.0
175841,2022-08-29,BIWF39,RUSSEL1000GR,48.06,48.06,48.06,48.06,23740,114094440,0.0,-0.0
175856,2022-08-29,BLUT4,B TECH EQI,0.44,0.45,0.4,0.44,447200,19178800,0.0,11.111111111111105
175858,2022-08-29,BMGB4,BANCO BMG,2.64,2.7,2.62,2.64,690800,183776600,0.0,2.9629629629629672
175859,2022-08-29,BMIN4,MERC INVEST,13.5,13.5,13.5,13.5,900,1215000,0.0,-0.0
175864,2022-08-29,BNDA39,MSCI INDIA,53.76,53.76,53.76,53.76,22920,123260920,0.0,-0.0
175865,2022-08-29,BOAC34,BANK AMERICA,43.0,43.0,42.41,43.0,4000,17123850,0.0,1.372093023255827
175877,2022-08-29,BQCL39,FT NSQ GREEN,40.72,40.72,40.72,40.72,830,3412330,0.0,-0.0
175884,2022-08-29,BRGE3,ALFA CONSORC,6.36,6.36,6.36,6.36,100,63600,0.0,-0.0
175895,2022-08-29,BSHY39,BKR 1 3 YRTR,52.8,52.8,52.8,52.8,10,68640,0.0,-0.0
175897,2022-08-29,BSLI4,BRB BANCO,14.3,14.3,14.3,14.3,100,143000,0.0,-0.0
175900,2022-08-29,BSUS39,ESGMSCIUSA L,43.86,43.86,43.86,43.86,3800,16666800,0.0,-0.0
175903,2022-08-29,BUSM39,MSCI US MVOL,45.77,45.77,45.77,45.77,49400,226108370,0.0,-0.0
175908,2022-08-29,C1CI34,CROWN CASTLE,219.88,219.88,219.88,219.88,700,15391600,0.0,-0.0
175912,2022-08-29,C1GP34,COSTAR GROUP,3.54,3.55,3.54,3.54,10,4950,0.0,0.28169014084505895
175913,2022-08-29,C1IC34,CIGNA CORP,358.92,358.92,358.92,358.92,130,4665960,0.0,-0.0
175918,2022-08-29,C1RR34,CARRIER GLOB,50.15,50.15,50.15,50.15,10,50150,0.0,-0.0
175923,2022-08-29,C2OL34,BANCOLOMBIA,37.84,37.84,37.84,37.84,10,56760,0.0,-0.0
175926,2022-08-29,CALI3,CONST A LIND,7.55,7.55,7.55,7.55,100,75500,0.0,-0.0
175938,2022-08-29,CEDO4,CEDRO,4.34,4.34,4.34,4.34,200,86800,0.0,-0.0
175939,2022-08-29,CEEB3,COELBA,40.0,40.0,40.0,40.0,100,400000,0.0,-0.0
175940,2022-08-29,CEPE5,CELPE,40.11,40.11,40.11,40.11,400,1604400,0.0,-0.0
175941,2022-08-29,CGAS5,COMGAS,137.0,137.99,135.34,137.0,1600,21911500,0.0,1.920429016595404
175942,2022-08-29,CGRA3,GRAZZIOTIN,34.75,34.75,34.75,34.75,100,347500,0.0,-0.0
175948,2022-08-29,CLSC3,CELESC,50.0,50.6,49.9,50.0,3800,19001800,0.0,1.3833992094861691
175963,2022-08-29,CPLE6,COPEL,7.02,7.07,6.98,7.02,4276400,-2147483648,0.0,1.2729844413012725
175970,2022-08-29,CSAB4,SEG AL BAHIA,50.0,50.0,50.0,50.0,200,1000000,0.0,-0.0
175973,2022-08-29,CSED3,CRUZEIRO EDU,4.77,4.86,4.72,4.77,340900,162840400,0.0,2.880658436214001
175976,2022-08-29,CSRN3,COSERN,22.45,22.45,22.45,22.45,100,224500,0.0,-0.0
175977,2022-08-29,CSRN5,COSERN,20.31,20.31,20.31,20.31,100,203100,0.0,-0.0
175998,2022-08-29,D2KS34,DICKS SPORT,54.0,54.0,54.0,54.0,10,81000,0.0,-0.0
175999,2022-08-29,D2PZ34,DOMINOSPIZZA,38.16,38.16,38.16,38.16,80,305280,0.0,-0.0
176011,2022-08-29,DOTZ3,DOTZ SA,2.66,2.67,2.56,2.66,49600,12917800,0.0,4.119850187265916
176025,2022-08-29,E2XA34,EXACT SCIENC,18.09,18.09,18.09,18.09,100,180900,0.0,-0.0
176050,2022-08-29,EQPA5,EQTL PARA,7.14,7.14,7.14,7.14,1600,1142400,0.0,-0.0
176053,2022-08-29,EUCA3,EUCATEX,12.51,12.51,12.51,12.51,100,125100,0.0,-0.0
176062,2022-08-29,F1SL34,FASTLY INC,4.66,4.66,4.66,4.66,10,4660,0.0,-0.0
176065,2022-08-29,FCXO34,FREEPORT,159.5,160.18,158.77,159.5,80,1291120,0.0,0.88025970782869
176073,2022-08-29,FMSC34,FRESENIUS,85.8,85.8,85.8,85.8,10,128700,0.0,-0.0
176099,2022-08-29,GPRO34,GOPRO,30.96,30.96,30.96,30.96,30,92880,0.0,-0.0
176104,2022-08-29,H1DB34,HDFC BANK LT,61.2,61.2,61.2,61.2,120,752760,0.0,-0.0
176106,2022-08-29,H1SB34,HSBC HOLDING,39.0,39.0,39.0,39.0,10,50700,0.0,-0.0
176123,2022-08-29,I2RS34,INGERSOLL RD,39.9,39.9,39.9,39.9,280,1129170,0.0,-0.0
176129,2022-08-29,INGG34,ING GROEP,43.96,43.96,43.96,43.96,400,1758400,0.0,-0.0
176131,2022-08-29,INTU34,INTUIT INC,562.0,562.0,562.0,562.0,10,843000,0.0,-0.0
176134,2022-08-29,ITSA3,ITAUSA,9.4,9.5,9.37,9.4,103800,97761700,0.0,1.3684210526315854
176138,2022-08-29,J1CI34,JOHNSON CONT,273.62,273.62,273.62,273.62,40,1149200,0.0,-0.0
176183,2022-08-29,M1AA34,MID-AMERICA,216.0,216.0,216.0,216.0,300,6480000,0.0,-0.0
176184,2022-08-29,M1CK34,MCKESSON COR,449.1,449.1,449.1,449.1,50,2245500,0.0,-0.0
176193,2022-08-29,M1UF34,MITSUBISHI U,26.59,26.59,26.59,26.59,100,268550,0.0,-0.0
176197,2022-08-29,MAPT4,CEMEPE,13.0,13.0,13.0,13.0,400,520000,0.0,-0.0
176226,2022-08-29,MTIG4,METAL IGUACU,27.66,27.66,27.66,27.66,100,276600,0.0,-0.0
176232,2022-08-29,N1BI34,NEUROCRINE B,26.54,26.54,26.54,26.54,1800,4777200,0.0,-0.0
176235,2022-08-29,N1LS34,NIELSEN HOLD,139.99,139.99,139.99,139.99,240,3359760,0.0,-0.0
176250,2022-08-29,NOKI34,NOKIA CORP,24.12,24.12,24.12,24.12,80,202600,0.0,-0.0
176251,2022-08-29,NORD3,NORDON MET,8.0,8.0,8.0,8.0,200,160000,0.0,-0.0
176274,2022-08-29,P2AT34,UIPATH INC,10.48,10.48,10.48,10.48,2010,2106480,0.0,-0.0
176275,2022-08-29,P2LN34,PLANETFITNES,46.15,46.15,46.15,46.15,20,119990,0.0,-0.0
176276,2022-08-29,P2LT34,PALANTIRTECH,13.23,13.35,13.14,13.23,240,321150,0.0,1.5730337078651568
176293,2022-08-29,PINE4,PINE,1.25,1.26,1.24,1.25,108100,13579300,0.0,1.5873015873015928
176311,2022-08-29,Q2SC34,QUANTUMSCAPE,18.54,18.54,18.54,18.54,1400,2597450,0.0,-0.0
176337,2022-08-29,RPAD5,ALFA HOLDING,6.81,6.81,6.81,6.81,100,68100,0.0,-0.0
176341,2022-08-29,RSUL4,RIOSULENSE,70.0,70.44,69.9,70.0,2500,17493000,0.0,0.766609880749558
176346,2022-08-29,S1IV34,SVB FINANCIA,511.68,511.68,511.68,511.68,10,562840,0.0,-0.0
176353,2022-08-29,S1SN34,SSC TECHNOL,47.64,47.64,47.64,47.64,20,95280,0.0,-0.0
176361,2022-08-29,S2QS34,SQUARESPACE,17.7,17.7,17.7,17.7,120,219480,0.0,-0.0
176405,2022-08-29,T1EV34,TEVA PHARMAC,23.84,23.84,23.84,23.84,10,23840,0.0,-0.0
176414,2022-08-29,T2ER34,TERADYNE INC,24.68,24.69,24.68,24.68,40,103650,0.0,0.04050222762252975
176438,2022-08-29,TPIS3,TRIUNFO PART,1.51,1.53,1.47,1.51,238100,35702400,0.0,3.9215686274509887
176465,2022-08-29,UPSS34,UPS,62.23,62.23,62.23,62.23,10,80890,0.0,-0.0
176469,2022-08-29,USSX34,US STEEL,128.15,128.15,128.15,128.15,50,679190,0.0,-0.0
176470,2022-08-29,V1IP34,VIPSHOP HOLD,27.48,27.48,27.48,27.48,30,101670,0.0,-0.0
176477,2022-08-29,VERZ34,VERIZON,36.5,36.51,36.25,36.5,13250,48240370,0.0,0.7121336620104057
176486,2022-08-29,VLOE34,VALERO ENER,314.03,314.03,314.03,314.03,50,1570150,0.0,-0.0
176491,2022-08-29,W1BD34,WARNER DISCO,66.85,66.85,66.64,66.85,650,4335920,0.0,0.3141361256544406
176494,2022-08-29,W1HR34,WHIRLPOOL CO,200.0,200.0,200.0,200.0,10,220000,0.0,-0.0
176495,2022-08-29,W1MC34,WASTE MANAG,432.79,432.79,432.79,432.79,10,432790,0.0,-0.0
176496,2022-08-29,W1MG34,WARNER MUSIC,34.53,34.53,34.53,34.53,40,151930,0.0,-0.0
176507,2022-08-29,WLMM4,WLM IND COM,26.4,26.4,26.4,26.4,100,264000,0.0,-0.0
176508,2022-08-29,WUNI34,WESTERNUNION,75.6,75.6,75.6,75.6,10,75600,0.0,-0.0
183453,2022-08-30,A1NE34,ARISTA NETWO,154.35,154.35,154.35,154.35,30,463050,0.0,-0.0
183455,2022-08-30,A1RE34,ALEXANDRIA R,198.49,198.49,198.49,198.49,100,1984900,0.0,-0.0
183464,2022-08-30,A2MR34,AMYRIS INC,14.63,14.63,14.63,14.63,9130,13364500,0.0,-0.0
183465,2022-08-30,A2RE34,ARES MANAGEM,37.2,37.2,37.2,37.2,170,632400,0.0,-0.0
183476,2022-08-30,AESB3,AES BRASIL,9.65,9.73,9.63,9.65,2127000,2054875400,0.0,1.0277492291880796
183477,2022-08-30,AFLT3,AFLUENTE T,9.05,9.1,9.05,9.05,3300,2995600,0.0,0.5494505494505364
183496,2022-08-30,APTV34,APTIV PLC,238.13,238.13,238.13,238.13,1270,30385380,0.0,-0.0
183508,2022-08-30,AVLL3,ALPHAVILLE,20.41,20.41,20.41,20.41,2600,5306600,0.0,-0.0
183523,2022-08-30,B1SX34,BOSTON SCIEN,204.29,204.29,204.29,204.29,30,612870,0.0,-0.0
183525,2022-08-30,B2UR34,BURLINGTONST,24.15,24.15,24.15,24.15,110,277720,0.0,-0.0
183531,2022-08-30,BAER39,US AEROSPACE,26.27,26.27,26.27,26.27,3950,10389780,0.0,-0.0
183532,2022-08-30,BAHI3,BAHEMA,10.0,10.1,10.0,10.0,3000,3017000,0.0,0.990099009900991
183533,2022-08-30,BALM3,BAUMER,12.0,12.0,12.0,12.0,100,120000,0.0,-0.0
183548,2022-08-30,BCWV39,MSCIGLMIVOLF,48.7,48.7,48.7,48.7,70,365250,0.0,-0.0
183558,2022-08-30,BEFV39,MSCIEAFEVALU,36.38,36.38,36.38,36.38,150,545700,0.0,-0.0
183563,2022-08-30,BEWA39,MSCIAUSTRALI,37.55,37.55,37.55,37.55,6700,25177270,0.0,-0.0
183568,2022-08-30,BEWT39,MSCI TAIWAN,42.4,42.4,42.4,42.4,200,848000,0.0,-0.0
183571,2022-08-30,BEWY39,MSCISOUTHKOR,36.51,36.51,36.46,36.51,300,1101600,0.0,0.1369487811558434
183587,2022-08-30,BIHI39,USMEDICDEVIC,7.39,7.39,7.39,7.39,30,22170,0.0,-0.0
183589,2022-08-30,BIJH39,CORE MIDCAP,62.55,62.55,62.55,62.55,1100,6911770,0.0,-0.0
183591,2022-08-30,BILF39,LATIN AMER40,42.4,42.4,42.4,42.4,41510,176010880,0.0,-0.0
183598,2022-08-30,BIWF39,RUSSEL1000GR,48.06,48.06,48.06,48.06,54150,260268930,0.0,-0.0
183599,2022-08-30,BIWM39,RUSSELL 2000,47.19,47.19,47.19,47.19,3230,15247080,0.0,-0.0
183604,2022-08-30,BIYW39,US TECHNOLOG,12.33,12.33,12.33,12.33,5930,7315380,0.0,-0.0
183611,2022-08-30,BLPX39,GX MLP EN IN,54.3,54.3,53.75,54.3,370,2035620,0.0,1.012891344383049
183614,2022-08-30,BMEB3,MERC BRASIL,10.8,10.8,10.8,10.8,100,108000,0.0,-0.0
183617,2022-08-30,BMIN4,MERC INVEST,13.34,13.34,13.34,13.34,200,266800,0.0,-0.0
183620,2022-08-30,BMYB34,BRISTOLMYERS,339.16,339.16,339.16,339.16,60,2136700,0.0,-0.0
183625,2022-08-30,BOEF39,BKR SP100,46.4,46.4,46.4,46.4,2000,9280000,0.0,-0.0
183634,2022-08-30,BPIC39,BKR GBMM PRD,48.2,48.2,48.2,48.2,10,91580,0.0,-0.0
183643,2022-08-30,BRIV3,ALFA INVEST,5.27,5.27,5.27,5.27,100,52700,0.0,-0.0
183660,2022-08-30,BURT39,BKR MS WLD,37.96,37.96,37.96,37.96,9790,37162840,0.0,-0.0
183661,2022-08-30,BUSM39,MSCI US MVOL,45.86,45.86,45.86,45.86,6130,28148860,0.0,-0.0
183663,2022-08-30,BVLU39,MSCIUSVALUEF,47.57,47.57,47.57,47.57,7940,37770580,0.0,-0.0
183673,2022-08-30,C1OU34,COUPA SOFTWA,9.86,9.86,9.86,9.86,10,14790,0.0,-0.0
183675,2022-08-30,C1TV34,CORTEVA INC,78.36,78.36,78.36,78.36,40,329110,0.0,-0.0
183681,2022-08-30,CAJI34,CANON INC,123.48,123.48,123.48,123.48,50,629740,0.0,-0.0
183694,2022-08-30,CEDO4,CEDRO,4.34,4.34,4.34,4.34,200,86800,0.0,-0.0
183695,2022-08-30,CEPE5,CELPE,40.11,40.11,40.11,40.11,100,401100,0.0,-0.0
183731,2022-08-30,CTKA4,KARSTEN,11.0,11.0,11.0,11.0,100,110000,0.0,-0.0
183743,2022-08-30,D1HI34,DR HORTON IN,368.87,368.87,368.87,368.87,10,368870,0.0,-0.0
183749,2022-08-30,D1XC34,DXC TECHNOLO,124.02,124.02,124.02,124.02,50,620100,0.0,-0.0
183770,2022-08-30,E1RI34,ERICSSON LM,18.37,18.37,18.37,18.37,100,183700,0.0,-0.0
183771,2022-08-30,E1SS34,ESSEX PROPER,136.55,136.55,136.55,136.55,80,1092400,0.0,-0.0
183772,2022-08-30,E1TN34,EATON CORP P,354.41,354.41,354.41,354.41,1710,60816750,0.0,-0.0
183777,2022-08-30,E2TS34,ETSY INC,35.92,35.92,35.92,35.92,10,53880,0.0,-0.0
183802,2022-08-30,EQTL3,EQUATORIAL,24.02,24.36,23.92,24.02,4325700,-2147483648,0.0,1.8062397372742067
183804,2022-08-30,EUCA3,EUCATEX,11.9,11.9,11.9,11.9,200,238000,0.0,-0.0
183810,2022-08-30,F1MC34,FMC CORP,280.16,280.16,280.16,280.16,10,420240,0.0,-0.0
183813,2022-08-30,F2RT34,FIRST IND RT,32.68,32.68,32.68,32.68,500,1634000,0.0,-0.0
183817,2022-08-30,FESA3,FERBASA,55.0,55.0,55.0,55.0,400,2200000,0.0,-0.0
183826,2022-08-30,FRAS3,FRAS-LE,12.77,13.07,12.61,12.77,219300,280519100,0.0,3.5195103289977103
183831,2022-08-30,G1PI34,GLOBAL PAYME,159.55,159.55,159.55,159.55,10,239320,0.0,-0.0
183855,2022-08-30,GSHP3,GENERALSHOPP,25.0,25.0,25.0,25.0,200,500000,0.0,-0.0
183858,2022-08-30,H1RB34,HER BLOCK IN,228.0,228.0,228.0,228.0,400,9120000,0.0,-0.0
183861,2022-08-30,H1UM34,HUMANA INC,494.98,494.98,494.98,494.98,10,643470,0.0,-0.0
183862,2022-08-30,H1ZN34,HORIZON THER,29.85,29.85,29.85,29.85,140,444760,0.0,-0.0
183875,2022-08-30,I1LM34,ILLUMINA INC,210.65,210.65,210.65,210.65,10,315970,0.0,-0.0
183876,2022-08-30,I1QV34,IQVIA HOLDIN,275.5,275.5,275.5,275.5,400,11240400,0.0,-0.0
183881,2022-08-30,I2NV34,INVITATIONHO,37.29,37.29,37.29,37.29,600,2237400,0.0,-0.0
183882,2022-08-30,I2RS34,INGERSOLL RD,40.4,40.4,40.4,40.4,60,270680,0.0,-0.0
183903,2022-08-30,JOPA3,JOSAPAR,24.0,24.0,24.0,24.0,100,240000,0.0,-0.0
183918,2022-08-30,KMIC34,KINDER MORGA,94.0,94.0,93.48,94.0,20,206690,0.0,0.5531914893616929
183921,2022-08-30,L1DO34,LEIDOS HOLDI,49.04,49.04,49.04,49.04,80,421740,0.0,-0.0
183928,2022-08-30,L1YV34,LIVE NATION,93.29,93.29,93.29,93.29,60,559740,0.0,-0.0
183944,2022-08-30,M1AA34,MID-AMERICA,215.16,215.16,215.16,215.16,100,2151600,0.0,-0.0
183945,2022-08-30,M1AS34,MASCO CORP,263.0,263.0,263.0,263.0,10,420800,0.0,-0.0
183952,2022-08-30,M1UF34,MITSUBISHI U,26.46,26.46,26.46,26.46,490,1301830,0.0,-0.0
183956,2022-08-30,M2RV34,MARVELL TEC,24.44,24.44,24.44,24.44,80,195520,0.0,-0.0
183979,2022-08-30,MOOO34,ALTRIA GROUP,231.23,231.23,231.23,231.23,300,6936900,0.0,-0.0
183997,2022-08-30,N1LS34,NIELSEN HOLD,142.24,142.24,142.24,142.24,160,2275840,0.0,-0.0
184014,2022-08-30,NMRH34,NOMURA HO,18.2,18.2,18.2,18.2,30,58240,0.0,-0.0
184022,2022-08-30,O1MC34,OMNICOM GROU,173.4,173.4,173.4,173.4,20,502860,0.0,-0.0
184024,2022-08-30,O2NS34,ON SEMICONDU,43.63,43.63,43.63,43.63,70,335950,0.0,-0.0
184034,2022-08-30,P1EA34,HEALTHPEAK P,134.82,134.82,134.82,134.82,50,674100,0.0,-0.0
184057,2022-08-30,PGCO34,PG,51.15,51.5,50.84,51.15,4480,22991660,0.0,1.2815533980582439
184069,2022-08-30,PPLA11,PPLA,4.36,4.36,4.36,4.36,160,69760,0.0,-0.0
184070,2022-08-30,PRIO3,PETRORIO,26.87,27.39,26.31,26.87,15473700,-2147483648,0.0,3.9430449069003393
184093,2022-08-30,RCSL4,RECRUSUL,1.03,1.04,1.01,1.03,332700,33918800,0.0,2.8846153846153855
184097,2022-08-30,REDE3,REDE ENERGIA,6.35,6.35,6.35,6.35,100,63500,0.0,-0.0
184117,2022-08-30,S1YK34,STRYKER CORP,262.0,262.0,262.0,262.0,1420,37439800,0.0,-0.0
184118,2022-08-30,S1YY34,SYSCO CORP,211.51,211.51,211.51,211.51,20,549920,0.0,-0.0
184119,2022-08-30,S2CH34,SOCIEDQM CHI,86.57,86.57,86.57,86.57,520,4501640,0.0,-0.0
184123,2022-08-30,S2NA34,SNAP INC,8.59,8.59,8.59,8.59,70,67000,0.0,-0.0
184140,2022-08-30,SCAR3,SAO CARLOS,25.8,25.8,25.8,25.8,300,774000,0.0,-0.0
184141,2022-08-30,SCHW34,SCHWAB,92.66,92.66,92.66,92.66,50,509630,0.0,-0.0
184150,2022-08-30,SLBG34,SCHLUMBERGER,97.81,97.81,97.81,97.81,10,97810,0.0,-0.0
184169,2022-08-30,T1AM34,ATLASSIAN CO,63.35,63.35,63.35,63.35,7480,47398470,0.0,-0.0
184170,2022-08-30,T1CH34,BIO-TECHNE C,56.28,56.28,56.28,56.28,20,163210,0.0,-0.0
184174,2022-08-30,T1SC34,TRACTOR SUPP,477.93,477.93,477.93,477.93,840,40576250,0.0,-0.0
184175,2022-08-30,T1SS34,TENARIS SA,69.93,69.93,69.93,69.93,10,97900,0.0,-0.0
184177,2022-08-30,T1WL34,TWILIO INC,14.41,14.41,14.41,14.41,100,155080,0.0,-0.0
184179,2022-08-30,T2ER34,TERADYNE INC,21.87,21.87,21.87,21.87,120,271180,0.0,-0.0
184185,2022-08-30,TASA3,TAURUS ARMAS,19.15,19.3,19.14,19.15,78100,149611400,0.0,0.8290155440414559
184197,2022-08-30,TJXC34,TJX COMPANIE,319.76,319.76,319.76,319.76,20,639520,0.0,-0.0
184216,2022-08-30,U1RI34,UNITED RENTA,746.34,746.34,746.34,746.34,10,746340,0.0,-0.0
184233,2022-08-30,V1TA34,VENTAS INC,122.17,122.17,122.17,122.17,40,488680,0.0,-0.0
184235,2022-08-30,V2MW34,VMWARE INC,49.87,49.87,49.87,49.87,50,264310,0.0,-0.0
184267,2022-08-30,WUNI34,WESTERNUNION,77.0,77.0,77.0,77.0,10,77000,0.0,-0.0
191418,2022-08-31,A1MP34,AMERIPRISE F,349.86,349.86,349.86,349.86,20,979600,0.0,-0.0
191426,2022-08-31,A1SN34,ASCENDIS PHA,31.16,31.16,31.16,31.16,1120,3511730,0.0,-0.0
191434,2022-08-31,A2RE34,ARES MANAGEM,38.62,38.62,38.62,38.62,2430,9415550,0.0,-0.0
191449,2022-08-31,AFLT3,AFLUENTE T,9.05,9.05,9.05,9.05,3200,2896000,0.0,-0.0
191479,2022-08-31,AVLL3,ALPHAVILLE,20.0,20.0,20.0,20.0,3400,6800000,0.0,-0.0
191486,2022-08-31,B1AX34,BAXTER INTER,149.24,149.24,149.24,149.24,30,567110,0.0,-0.0
191490,2022-08-31,B1IL34,BILIBILI INC,25.55,25.55,25.55,25.55,200,511000,0.0,-0.0
191505,2022-08-31,BAHI3,BAHEMA,10.0,10.0,9.9,10.0,5200,5195000,0.0,1.0000000000000009
191530,2022-08-31,BEGE39,INC ESG AWAR,40.84,41.0,40.84,40.84,10400,42560880,0.0,0.39024390243901363
191531,2022-08-31,BEGU39,TRUSTMSCI US,45.98,45.98,45.98,45.98,78980,363186820,0.0,-0.0
191540,2022-08-31,BEWT39,MSCI TAIWAN,43.57,43.57,43.57,43.57,10,47920,0.0,-0.0
191546,2022-08-31,BFCG39,FT NAT GAS,65.78,65.78,65.78,65.78,100,657800,0.0,-0.0
191548,2022-08-31,BGIP4,BANESE,18.3,18.3,18.3,18.3,500,915000,0.0,-0.0
191555,2022-08-31,BICL39,BKR GL CLEAN,57.83,57.83,57.83,57.83,20,121440,0.0,-0.0
191564,2022-08-31,BIIB34,BIOGEN,169.49,169.49,169.49,169.49,20,406770,0.0,-0.0
191565,2022-08-31,BIJH39,CORE MIDCAP,63.33,63.33,63.33,63.33,53410,338264520,0.0,-0.0
191574,2022-08-31,BIWF39,RUSSEL1000GR,48.81,48.81,48.81,48.81,78100,381245140,0.0,-0.0
191616,2022-08-31,BRGE3,ALFA CONSORC,6.39,6.39,6.39,6.39,200,127800,0.0,-0.0
191617,2022-08-31,BRGE11,ALFA CONSORC,5.65,5.65,5.65,5.65,300,169500,0.0,-0.0
191620,2022-08-31,BRIV4,ALFA INVEST,6.75,6.75,6.75,6.75,100,67500,0.0,-0.0
191636,2022-08-31,BUSM39,MSCI US MVOL,46.59,46.59,46.59,46.59,116110,540961140,0.0,-0.0
191638,2022-08-31,BVLU39,MSCIUSVALUEF,48.21,48.21,48.21,48.21,77780,374996660,0.0,-0.0
191639,2022-08-31,C1BL34,CHUBB LTD,246.72,246.72,246.72,246.72,1010,24918720,0.0,-0.0
191641,2022-08-31,C1BS34,PARAMOUNT GL,122.46,122.46,122.46,122.46,70,955180,0.0,-0.0
191644,2022-08-31,C1DN34,CADENCE DESI,452.37,452.37,452.37,452.37,200,9047400,0.0,-0.0
191647,2022-08-31,C1IC34,CIGNA CORP,371.11,371.11,371.11,371.11,10,630880,0.0,-0.0
191648,2022-08-31,C1MG34,CHIPOTLE MEX,415.65,415.65,415.65,415.65,10,748170,0.0,-0.0
191650,2022-08-31,C1NS34,CELANESE COR,289.73,289.73,289.73,289.73,10,376640,0.0,-0.0
191651,2022-08-31,C1OG34,COTERRA ENER,157.92,157.92,157.92,157.92,40,631680,0.0,-0.0
191656,2022-08-31,C2OI34,COINBASEGLOB,14.1,14.47,13.83,14.1,9220,13072300,0.0,4.422944022114727
191658,2022-08-31,CAJI34,CANON INC,124.35,124.35,124.35,124.35,20,323310,0.0,-0.0
191659,2022-08-31,CALI3,CONST A LIND,7.5,7.5,7.5,7.5,100,75000,0.0,-0.0
191671,2022-08-31,CEDO3,CEDRO,6.15,6.15,6.15,6.15,6600,4059000,0.0,-0.0
191672,2022-08-31,CEDO4,CEDRO,4.34,4.34,4.33,4.34,1000,433800,0.0,0.23041474654377225
191673,2022-08-31,CEEB3,COELBA,40.35,40.35,40.35,40.35,100,403500,0.0,-0.0
191699,2022-08-31,CRDE3,CR2,20.0,20.0,20.0,20.0,100,200000,0.0,-0.0
191709,2022-08-31,CSRN3,COSERN,22.38,22.38,22.38,22.38,100,223800,0.0,-0.0
191724,2022-08-31,D1HI34,DR HORTON IN,371.71,371.71,371.71,371.71,10,483220,0.0,-0.0
191729,2022-08-31,D2PZ34,DOMINOSPIZZA,38.7,38.7,38.7,38.7,170,688860,0.0,-0.0
191752,2022-08-31,E1RI34,ERICSSON LM,19.25,19.25,19.25,19.25,10,19250,0.0,-0.0
191759,2022-08-31,E2XA34,EXACT SCIENC,18.56,18.56,18.56,18.56,100,185600,0.0,-0.0
191762,2022-08-31,EALT4,ACO ALTONA,8.36,8.57,8.23,8.36,32200,27093400,0.0,3.967327887981331
191779,2022-08-31,ENJU3,ENJOEI,1.42,1.48,1.4,1.42,1566900,225380200,0.0,5.405405405405405
191783,2022-08-31,EQMA3B,EQTLMARANHAO,30.39,30.39,30.39,30.39,100,303900,0.0,-0.0
191792,2022-08-31,F1FI34,F5 INC,205.03,205.03,205.03,205.03,10,369050,0.0,-0.0
191793,2022-08-31,F1MC34,FMC CORP,281.74,281.74,281.74,281.74,20,648000,0.0,-0.0
191798,2022-08-31,F2NV34,FRANCONEVADA,41.77,41.77,41.77,41.77,560,2360000,0.0,-0.0
191809,2022-08-31,FLTC34,FLEETCOR TEC,277.14,277.14,277.14,277.14,10,332560,0.0,-0.0
191814,2022-08-31,G1LP34,GALAPAGOS NV,12.98,12.98,12.98,12.98,40,61000,0.0,-0.0
191815,2022-08-31,G1PI34,GLOBAL PAYME,161.63,161.63,161.63,161.63,20,355580,0.0,-0.0
191817,2022-08-31,G1SK34,GSK PLC,33.89,33.89,33.89,33.89,30,101670,0.0,-0.0
191824,2022-08-31,GETT4,GETNET BR,2.27,2.3,2.27,2.27,23200,5295600,0.0,1.304347826086949
